,price
6797,3656.0
6798,1007.0
6799,8558.0
6800,4032.0
6801,568.0
6802,1992.0
6803,1940.0
6804,5021.0
6805,1125.0
6806,7280.0
6807,818.0
6808,3752.0
6809,8227.0
6810,3239.0
6811,4088.0
6812,2980.0
6813,1009.0
6814,5466.0
6815,4678.0
6816,17265.0
6817,730.0
6818,505.0
6819,795.0
6820,629.0
6821,7326.0
6822,1431.0
6823,988.0
6824,3500.0
6825,4821.0
6826,692.0
6827,6484.0
6828,5145.0
6829,5252.0
6830,426.0
6831,4712.0
6832,5042.0
6833,4662.0
6834,12030.0
6835,1865.0
6836,2616.0
6837,6177.0
6838,18041.0
6839,12000.0
6840,1095.0
6841,3185.0
6842,10685.0
6843,6962.0
6844,8124.0
6845,907.0
6846,9828.0
6847,4281.0
6848,4988.0
6849,1799.0
6850,4838.0
6851,2122.0
6852,702.0
6853,3424.0
6854,4939.0
6855,4234.0
6856,2440.0
6857,9961.0
6858,648.0
6859,2012.0
6860,5501.0
6861,2805.0
6862,1787.0
6863,4038.0
6864,7130.0
6865,2717.0
6866,658.0
6867,11400.0
6868,716.0
6869,1758.0
6870,926.0
6871,591.0
6872,12369.0
6873,741.0
6874,17673.0
6875,13993.0
6876,4687.0
6877,7655.0
6878,3198.0
6879,1815.0
6880,613.0
6881,490.0
6882,477.0
6883,726.0
6884,645.0
6885,1082.0
6886,11286.0
6887,436.0
6888,5102.0
6889,10499.0
6890,4969.0
6891,2469.0
6892,4328.0
6893,6640.0
6894,844.0
6895,8092.0
6896,1917.0
6897,10283.0
6898,1343.0
6899,1064.0
6900,3563.0
6901,9745.0
6902,666.0
6903,6871.0
6904,684.0
6905,6204.0
6906,1561.0
6907,646.0
6908,971.0
6909,878.0
6910,7477.0
6911,647.0
6912,2795.0
6913,7056.0
6914,2070.0
6915,2335.0
6916,1202.0
6917,4816.0
6918,864.0
6919,462.0
6920,1445.0
6921,7532.0
6922,1577.0
6923,5885.0
6924,540.0
6925,1814.0
6926,1838.0
6927,1427.0
6928,2879.0
6929,713.0
6930,1546.0
6931,1393.0
6932,10181.0
6933,702.0
6934,1024.0
6935,815.0
6936,1680.0
6937,2319.0
6938,1316.0
6939,703.0
6940,531.0
6941,9343.0
6942,1627.0
6943,886.0
6944,459.0
6945,5332.0
6946,394.0
6947,2585.0
6948,605.0
6949,722.0
6950,4381.0
6951,4944.0
6952,900.0
6953,2106.0
6954,3036.0
6955,1235.0
6956,1263.0
6957,789.0
6958,4426.0
6959,4072.0
6960,4688.0
6961,657.0
6962,2751.0
6963,506.0
6964,8999.0
6965,5257.0
6966,660.0
6967,2748.0
6968,1572.0
6969,1678.0
6970,16562.0
6971,12771.0
6972,1641.0
6973,10763.0
6974,593.0
6975,4682.0
6976,4008.0
6977,422.0
6978,4598.0
6979,4679.0
6980,741.0
6981,945.0
6982,2289.0
6983,1192.0
6984,4768.0
6985,9932.0
6986,8225.0
6987,15540.0
6988,2737.0
6989,3756.0
6990,15100.0
6991,4177.0
6992,1639.0
6993,9296.0
6994,2790.0
6995,1188.0
6996,694.0
6997,4131.0
6998,755.0
6999,3801.0
7000,8176.0
7001,589.0
7002,1346.0
7003,2694.0
7004,1093.0
7005,6301.0
7006,526.0
7007,7683.0
7008,842.0
7009,895.0
7010,2333.0
7011,6335.0
7012,2112.0
7013,2415.0
7014,825.0
7015,6377.0
7016,2141.0
7017,730.0
7018,452.0
7019,3669.0
7020,3201.0
7021,1787.0
7022,1654.0
7023,450.0
7024,723.0
7025,492.0
7026,2487.0
7027,1052.0
7028,895.0
7029,5996.0
7030,3541.0
7031,1084.0
7032,8157.0
7033,492.0
7034,936.0
7035,4916.0
7036,10200.0
7037,2706.0
7038,8558.0
7039,1559.0
7040,1987.0
7041,740.0
7042,6738.0
7043,1116.0
7044,6884.0
7045,1274.0
7046,5254.0
7047,2700.0
7048,593.0
7049,3089.0
7050,7662.0
7051,1343.0
7052,2247.0
7053,16224.0
7054,5931.0
7055,7634.0
7056,4449.0
7057,1915.0
7058,3278.0
7059,4404.0
7060,6368.0
7061,4315.0
7062,912.0
7063,9417.0
7064,7291.0
7065,8458.0
7066,750.0
7067,505.0
7068,1056.0
7069,1125.0
7070,1939.0
7071,4657.0
7072,1659.0
7073,5259.0
7074,6659.0
7075,3014.0
7076,4328.0
7077,982.0
7078,2527.0
7079,4789.0
7080,9901.0
7081,640.0
7082,772.0
7083,3182.0
7084,15919.0
7085,876.0
7086,2131.0
7087,4271.0
7088,1024.0
7089,1197.0
7090,3274.0
7091,4053.0
7092,17591.0
7093,3762.0
7094,9050.0
7095,2553.0
7096,2365.0
7097,2671.0
7098,1630.0
7099,2219.0
7100,1815.0
7101,1101.0
7102,3774.0
7103,776.0
7104,1046.0
7105,9694.0
7106,6612.0
7107,576.0
7108,11073.0
7109,11627.0
7110,2141.0
7111,11816.0
7112,5757.0
7113,7137.0
7114,6892.0
7115,5596.0
7116,3864.0
7117,1076.0
7118,3035.0
7119,586.0
7120,2549.0
7121,5621.0
7122,6843.0
7123,521.0
7124,4764.0
7125,544.0
7126,452.0
7127,4327.0
7128,620.0
7129,7695.0
7130,9768.0
7131,1794.0
7132,516.0
7133,449.0
7134,8540.0
7135,3373.0
7136,3816.0
7137,10602.0
7138,11463.0
7139,450.0
7140,1700.0
7141,9012.0
7142,1803.0
7143,2783.0
7144,2898.0
7145,5186.0
7146,633.0
7147,7614.0
7148,2048.0
7149,1346.0
7150,3180.0
7151,2699.0
7152,788.0
7153,6661.0
7154,893.0
7155,7231.0
7156,636.0
7157,1056.0
7158,854.0
7159,800.0
7160,2759.0
7161,1170.0
7162,967.0
7163,537.0
7164,14482.0
7165,16198.0
7166,4907.0
7167,4689.0
7168,864.0
7169,3775.0
7170,473.0
7171,5773.0
7172,10954.0
7173,1616.0
7174,992.0
7175,776.0
7176,640.0
7177,734.0
7178,561.0
7179,2426.0
7180,3145.0
7181,12146.0
7182,756.0
7183,1922.0
7184,802.0
7185,1830.0
7186,18791.0
7187,548.0
7188,557.0
7189,7365.0
7190,6762.0
7191,12193.0
7192,8004.0
7193,11572.0
7194,4832.0
7195,1337.0
7196,2700.0
7197,558.0
7198,2366.0
7199,2507.0
7200,1266.0
7201,2776.0
7202,636.0
7203,534.0
7204,4682.0
7205,10164.0
7206,2346.0
7207,3849.0
7208,789.0
7209,15147.0
7210,2647.0
7211,552.0
7212,647.0
7213,892.0
7214,660.0
7215,3975.0
7216,776.0
7217,878.0
7218,1857.0
7219,612.0
7220,802.0
7221,3082.0
7222,816.0
7223,438.0
7224,579.0
7225,706.0
7226,8596.0
7227,1033.0
7228,2336.0
7229,8714.0
7230,1762.0
7231,2291.0
7232,3348.0
7233,2737.0
7234,2493.0
7235,7291.0
7236,7392.0
7237,2316.0
7238,752.0
7239,5050.0
7240,9129.0
7241,596.0
7242,3104.0
7243,544.0
7244,499.0
7245,956.0
7246,2415.0
7247,17024.0
7248,1689.0
7249,1027.0
7250,9900.0
7251,609.0
7252,5350.0
7253,3409.0
7254,2479.0
7255,3373.0
7256,2511.0
7257,6451.0
7258,907.0
7259,759.0
7260,1238.0
7261,1436.0
7262,1066.0
7263,752.0
7264,499.0
7265,2882.0
7266,4807.0
7267,2551.0
7268,2738.0
7269,3780.0
7270,1154.0
7271,640.0
7272,7592.0
7273,15968.0
7274,12342.0
7275,3379.0
7276,2559.0
7277,1102.0
7278,429.0
7279,13135.0
7280,4853.0
7281,2012.0
7282,1575.0
7283,614.0
7284,1080.0
7285,8794.0
7286,1041.0
7287,4332.0
7288,5557.0
7289,6687.0
7290,9009.0
7291,13771.0
7292,13312.0
7293,1689.0
7294,13324.0
7295,862.0
7296,17999.0
7297,4290.0
7298,480.0
7299,1656.0
7300,1961.0
7301,9450.0
7302,814.0
7303,2112.0
7304,6164.0
7305,730.0
7306,1294.0
7307,12621.0
7308,5916.0
7309,5580.0
7310,4972.0
7311,606.0
7312,1978.0
7313,1098.0
7314,1260.0
7315,2728.0
7316,12606.0
7317,1431.0
7318,535.0
7319,1819.0
7320,2310.0
7321,11119.0
7322,5902.0
7323,4459.0
7324,2098.0
7325,16442.0
7326,1046.0
7327,4537.0
7328,8392.0
7329,852.0
7330,4284.0
7331,693.0
7332,371.0
7333,1163.0
7334,504.0
7335,561.0
7336,1107.0
7337,2289.0
7338,2728.0
7339,9301.0
7340,394.0
7341,2459.0
7342,4552.0
7343,6579.0
7344,6146.0
7345,1431.0
7346,731.0
7347,3201.0
7348,3454.0
7349,4827.0
7350,1567.0
7351,492.0
7352,6300.0
7353,805.0
7354,6600.0
7355,1588.0
7356,9050.0
7357,454.0
7358,521.0
7359,1008.0
7360,926.0
7361,526.0
7362,718.0
7363,11364.0
7364,1251.0
7365,544.0
7366,812.0
7367,870.0
7368,1625.0
7369,503.0
7370,13587.0
7371,7633.0
7372,453.0
7373,2550.0
7374,907.0
7375,596.0
7376,847.0
7377,4368.0
7378,4702.0
7379,3612.0
7380,2893.0
7381,7898.0
7382,4068.0
7383,7835.0
7384,773.0
7385,621.0
7386,12641.0
7387,8975.0
7388,1872.0
7389,813.0
7390,3079.0
7391,3166.0
7392,2450.0
7393,552.0
7394,1128.0
7395,1211.0
7396,6927.0
7397,624.0
7398,7740.0
7399,1240.0
7400,2329.0
7401,1114.0
7402,6299.0
7403,3304.0
7404,1316.0
7405,4751.0
7406,789.0
7407,776.0
7408,11554.0
7409,2138.0
7410,5599.0
7411,1624.0
7412,3519.0
7413,1656.0
7414,4912.0
7415,630.0
7416,1061.0
7417,505.0
7418,756.0
7419,7495.0
7420,544.0
7421,2138.0
7422,956.0
7423,4676.0
7424,6857.0
7425,530.0
7426,7469.0
7427,2294.0
7428,1832.0
7429,689.0
7430,2070.0
7431,8281.0
7432,14998.0
7433,4241.0
7434,3881.0
7435,648.0
7436,5345.0
7437,2052.0
7438,6906.0
7439,5407.0
7440,4705.0
7441,7953.0
7442,14157.0
7443,15105.0
7444,1181.0
7445,3774.0
7446,5259.0
7447,3615.0
7448,4163.0
7449,3019.0
7450,6929.0
7451,984.0
7452,7216.0
7453,8077.0
7454,914.0
7455,786.0
7456,2256.0
7457,1443.0
7458,8190.0
7459,1031.0
7460,2303.0
7461,11206.0
7462,419.0
7463,1828.0
7464,3531.0
7465,505.0
7466,1046.0
7467,3991.0
7468,1053.0
7469,1815.0
7470,516.0
7471,698.0
7472,3007.0
7473,5047.0
7474,4295.0
7475,579.0
7476,9177.0
7477,3122.0
7478,1698.0
7479,9850.0
7480,1928.0
7481,1262.0
7482,3205.0
7483,1353.0
7484,791.0
7485,1886.0
7486,12621.0
7487,10164.0
7488,3130.0
7489,1056.0
7490,905.0
7491,17604.0
7492,4691.0
7493,809.0
7494,2562.0
7495,11716.0
7496,3212.0
7497,854.0
7498,9433.0
7499,4948.0
7500,12530.0
7501,11161.0
7502,625.0
7503,530.0
7504,4201.0
7505,3020.0
7506,3051.0
7507,561.0
7508,698.0
7509,6546.0
7510,910.0
7511,589.0
7512,605.0
7513,1620.0
7514,3191.0
7515,1781.0
7516,17591.0
7517,5551.0
7518,593.0
7519,449.0
7520,949.0
7521,2706.0
7522,912.0
7523,3316.0
7524,17153.0
7525,1287.0
7526,531.0
7527,878.0
7528,4744.0
7529,499.0
7530,544.0
7531,2404.0
7532,15164.0
7533,6671.0
7534,2288.0
7535,1153.0
7536,1453.0
7537,12369.0
7538,538.0
7539,5484.0
7540,952.0
7541,6573.0
7542,5560.0
7543,8714.0
7544,1333.0
7545,1125.0
7546,1637.0
7547,8783.0
7548,3630.0
7549,1327.0
7550,7162.0
7551,17805.0
7552,4729.0
7553,6597.0
7554,449.0
7555,5361.0
7556,8800.0
7557,2010.0
7558,1080.0
7559,675.0
7560,758.0
7561,8467.0
7562,1980.0
7563,2115.0
7564,972.0
7565,4752.0
7566,7508.0
7567,2593.0
7568,2039.0
7569,943.0
7570,1826.0
7571,969.0
7572,3249.0
7573,574.0
7574,1818.0
7575,626.0
7576,4270.0
7577,945.0
7578,14344.0
7579,9057.0
7580,683.0
7581,4580.0
7582,3462.0
7583,5311.0
7584,707.0
7585,345.0
7586,7168.0
7587,1848.0
7588,984.0
7589,936.0
7590,538.0
7591,1431.0
7592,1956.0
7593,2048.0
7594,1885.0
7595,1396.0
7596,1353.0
7597,873.0
7598,5815.0
7599,828.0
7600,5620.0
7601,6025.0
7602,5538.0
7603,8574.0
7604,1227.0
7605,7869.0
7606,814.0
7607,2331.0
7608,2101.0
7609,2340.0
7610,863.0
7611,1151.0
7612,1970.0
7613,6841.0
7614,10317.0
7615,640.0
7616,3548.0
7617,2340.0
7618,8530.0
7619,3019.0
7620,1169.0
7621,8749.0
7622,13666.0
7623,805.0
7624,891.0
7625,6618.0
7626,1678.0
7627,6787.0
7628,2739.0
7629,17408.0
7630,720.0
7631,2426.0
7632,12327.0
7633,2453.0
7634,1084.0
7635,999.0
7636,2029.0
7637,828.0
7638,15842.0
7639,4391.0
7640,3618.0
7641,492.0
7642,2419.0
7643,7589.0
7644,581.0
7645,782.0
7646,526.0
7647,447.0
7648,710.0
7649,3004.0
7650,9660.0
7651,8139.0
7652,12009.0
7653,11163.0
7654,7371.0
7655,564.0
7656,1699.0
7657,3871.0
7658,1763.0
7659,1397.0
7660,2061.0
7661,4010.0
7662,3201.0
7663,1923.0
7664,7560.0
7665,4242.0
7666,848.0
7667,523.0
7668,645.0
7669,10589.0
7670,992.0
7671,907.0
7672,3780.0
7673,666.0
7674,449.0
7675,878.0
7676,658.0
7677,432.0
7678,680.0
7679,816.0
7680,1778.0
7681,4662.0
7682,1689.0
7683,1895.0
7684,765.0
7685,4068.0
7686,954.0
7687,566.0
7688,830.0
7689,5197.0
7690,2175.0
7691,1662.0
7692,8139.0
7693,653.0
7694,3164.0
7695,11087.0
7696,2553.0
7697,8743.0
7698,561.0
7699,2674.0
7700,564.0
7701,3024.0
7702,625.0
7703,573.0
7704,4086.0
7705,4696.0
7706,745.0
7707,16589.0
7708,6683.0
7709,4767.0
7710,8377.0
7711,799.0
7712,2010.0
7713,4469.0
7714,1218.0
7715,4510.0
7716,877.0
7717,4240.0
7718,6710.0
7719,2028.0
7720,1026.0
7721,815.0
7722,6583.0
7723,1819.0
7724,1889.0
7725,6727.0
7726,890.0
7727,851.0
7728,3063.0
7729,1949.0
7730,3924.0
7731,364.0
7732,734.0
7733,529.0
7734,2573.0
7735,857.0
7736,1157.0
7737,1235.0
7738,827.0
7739,4451.0
7740,9037.0
7741,8975.0
7742,2537.0
7743,5987.0
7744,2404.0
7745,2403.0
7746,664.0
7747,802.0
7748,629.0
7749,5280.0
7750,2723.0
7751,1792.0
7752,689.0
7753,12970.0
7754,3098.0
7755,586.0
7756,445.0
7757,4157.0
7758,5405.0
7759,5995.0
7760,6907.0
7761,2055.0
7762,696.0
7763,7272.0
7764,2686.0
7765,1583.0
7766,5416.0
7767,1421.0
7768,830.0
7769,4191.0
7770,4002.0
7771,1438.0
7772,5220.0
7773,746.0
7774,737.0
7775,14105.0
7776,14386.0
7777,2912.0
7778,2131.0
7779,6707.0
7780,873.0
7781,7021.0
7782,422.0
7783,5410.0
7784,5242.0
7785,4868.0
7786,854.0
7787,957.0
7788,579.0
7789,3611.0
7790,491.0
7791,2301.0
7792,814.0
7793,2822.0
7794,5497.0
7795,1031.0
7796,1200.0
7797,675.0
7798,646.0
7799,3872.0
7800,3679.0
7801,1624.0
7802,648.0
7803,5690.0
7804,3047.0
7805,928.0
7806,7338.0
7807,12991.0
7808,7589.0
7809,17772.0
7810,4729.0
7811,669.0
7812,3251.0
7813,7459.0
7814,1222.0
7815,6841.0
7816,6539.0
7817,2416.0
7818,13846.0
7819,707.0
7820,4281.0
7821,478.0
7822,544.0
7823,8254.0
7824,4682.0
7825,9783.0
7826,3348.0
7827,5207.0
7828,11089.0
7829,675.0
7830,3923.0
7831,1818.0
7832,867.0
7833,9282.0
7834,2686.0
7835,8014.0
7836,752.0
7837,2389.0
7838,3662.0
7839,1044.0
7840,6505.0
7841,5499.0
7842,3669.0
7843,5731.0
7844,1359.0
7845,6963.0
7846,943.0
7847,18295.0
7848,3822.0
7849,3763.0
7850,4733.0
7851,808.0
7852,2846.0
7853,7098.0
7854,7001.0
7855,17168.0
7856,903.0
7857,4757.0
7858,3326.0
7859,3625.0
7860,816.0
7861,5598.0
7862,2898.0
7863,6830.0
7864,1890.0
7865,1064.0
7866,7114.0
7867,1787.0
7868,4155.0
7869,11711.0
7870,7233.0
7871,696.0
7872,5543.0
7873,736.0
7874,1055.0
7875,9439.0
7876,3101.0
7877,3597.0
7878,5250.0
7879,4149.0
7880,3435.0
7881,2302.0
7882,17143.0
7883,1031.0
7884,2610.0
7885,504.0
7886,17909.0
7887,1080.0
7888,587.0
7889,561.0
7890,12492.0
7891,4021.0
7892,4864.0
7893,1586.0
7894,9058.0
7895,2081.0
7896,1778.0
7897,10428.0
7898,7068.0
7899,2285.0
7900,7937.0
7901,11284.0
7902,964.0
7903,3206.0
7904,5181.0
7905,942.0
7906,14779.0
7907,1041.0
7908,6762.0
7909,4525.0
7910,942.0
7911,1170.0
7912,984.0
7913,1846.0
7914,1034.0
7915,1668.0
7916,1968.0
7917,597.0
7918,886.0
7919,2680.0
7920,1847.0
7921,698.0
7922,3447.0
7923,17955.0
7924,1260.0
7925,3387.0
7926,5352.0
7927,7255.0
7928,612.0
7929,421.0
7930,3170.0
7931,4626.0
7932,6583.0
7933,1974.0
7934,1321.0
7935,561.0
7936,2823.0
7937,2833.0
7938,1726.0
7939,2479.0
7940,728.0
7941,669.0
7942,5976.0
7943,1105.0
7944,4092.0
7945,981.0
7946,16422.0
7947,7999.0
7948,6263.0
7949,1624.0
7950,660.0
7951,2056.0
7952,4355.0
7953,6874.0
7954,2844.0
7955,12271.0
7956,470.0
7957,2851.0
7958,681.0
7959,16261.0
7960,4912.0
7961,755.0
7962,755.0
7963,14107.0
7964,15568.0
7965,2064.0
7966,924.0
7967,1644.0
7968,1939.0
7969,6610.0
7970,2870.0
7971,2456.0
7972,7109.0
7973,3330.0
7974,506.0
7975,4859.0
7976,11566.0
7977,2810.0
7978,5724.0
7979,1180.0
7980,807.0
7981,1605.0
7982,17474.0
7983,626.0
7984,1008.0
7985,591.0
7986,767.0
7987,1109.0
7988,2530.0
7989,11094.0
7990,3522.0
7991,4291.0
7992,657.0
7993,661.0
7994,477.0
7995,2192.0
7996,6156.0
7997,1123.0
7998,3500.0
7999,3082.0
8000,667.0
8001,680.0
8002,984.0
8003,1125.0
8004,675.0
8005,2362.0
8006,1389.0
8007,833.0
8008,3864.0
8009,607.0
8010,533.0
8011,1652.0
8012,1634.0
8013,4883.0
8014,656.0
8015,633.0
8016,631.0
8017,6050.0
8018,3170.0
8019,3129.0
8020,6620.0
8021,675.0
8022,5798.0
8023,421.0
8024,971.0
8025,1698.0
8026,1840.0
8027,571.0
8028,1723.0
8029,633.0
8030,2198.0
8031,626.0
8032,5550.0
8033,7861.0
8034,1080.0
8035,3201.0
8036,702.0
8037,4717.0
8038,7225.0
8039,4836.0
8040,11888.0
8041,2509.0
8042,813.0
8043,1923.0
8044,6521.0
8045,14242.0
8046,9009.0
8047,10295.0
8048,3419.0
8049,8930.0
8050,2827.0
8051,576.0
8052,6021.0
8053,515.0
8054,1774.0
8055,419.0
8056,608.0
8057,624.0
8058,1728.0
8059,12401.0
8060,3519.0
8061,3065.0
8062,8938.0
8063,8481.0
8064,4322.0
8065,1892.0
8066,3763.0
8067,7560.0
8068,5239.0
8069,2367.0
8070,847.0
8071,4560.0
8072,575.0
8073,18127.0
8074,4804.0
8075,9791.0
8076,4640.0
8077,2423.0
8078,526.0
8079,2380.0
8080,3025.0
8081,2396.0
8082,718.0
8083,813.0
8084,2648.0
8085,3411.0
8086,3307.0
8087,680.0
8088,593.0
8089,2770.0
8090,1698.0
8091,2633.0
8092,1822.0
8093,1415.0
8094,990.0
8095,2456.0
8096,2879.0
8097,3710.0
8098,5858.0
8099,1002.0
8100,1026.0
8101,984.0
8102,6833.0
8103,3061.0
8104,702.0
8105,12907.0
8106,625.0
8107,2348.0
8108,631.0
8109,2933.0
8110,4826.0
8111,1059.0
8112,988.0
8113,1232.0
8114,2138.0
8115,16854.0
8116,6757.0
8117,13827.0
8118,3185.0
8119,18535.0
8120,2318.0
8121,810.0
8122,526.0
8123,680.0
8124,4725.0
8125,1050.0
8126,6928.0
8127,1221.0
8128,6389.0
8129,526.0
8130,4805.0
8131,4804.0
8132,5174.0
8133,5145.0
8134,849.0
8135,830.0
8136,2001.0
8137,4160.0
8138,5700.0
8139,9580.0
8140,4443.0
8141,473.0
8142,653.0
8143,1621.0
8144,7504.0
8145,15841.0
8146,7619.0
8147,6397.0
8148,573.0
8149,6019.0
8150,814.0
8151,3335.0
8152,3457.0
8153,2822.0
8154,14790.0
8155,790.0
8156,7362.0
8157,2375.0
8158,15913.0
8159,668.0
8160,2180.0
8161,11105.0
8162,9435.0
8163,1436.0
8164,13767.0
8165,11816.0
8166,4238.0
8167,8097.0
8168,775.0
8169,1243.0
8170,642.0
8171,4373.0
8172,1125.0
8173,11716.0
8174,3387.0
8175,5601.0
8176,630.0
8177,16582.0
8178,524.0
8179,1124.0
8180,544.0
8181,633.0
8182,478.0
8183,7733.0
8184,592.0
8185,552.0
8186,828.0
8187,2074.0
8188,3356.0
8189,3669.0
8190,1957.0
8191,2147.0
8192,544.0
8193,1406.0
8194,1061.0
8195,15788.0
8196,910.0
8197,5861.0
8198,394.0
8199,14383.0
8200,1942.0
8201,4913.0
8202,818.0
8203,492.0
8204,4284.0
8205,4611.0
8206,4318.0
8207,961.0
8208,1155.0
8209,6406.0
8210,1153.0
8211,10090.0
8212,18172.0
8213,13369.0
8214,17672.0
8215,823.0
8216,2585.0
8217,2415.0
8218,1138.0
8219,600.0
8220,1257.0
8221,1767.0
8222,1010.0
8223,1397.0
8224,1349.0
8225,734.0
8226,1684.0
8227,9836.0
8228,878.0
8229,3422.0
8230,7277.0
8231,13655.0
8232,993.0
8233,4093.0
8234,3345.0
8235,5460.0
8236,10656.0
8237,5551.0
8238,911.0
8239,645.0
8240,4273.0
8241,1781.0
8242,5649.0
8243,2147.0
8244,6169.0
8245,5882.0
8246,6194.0
8247,2453.0
8248,1787.0
8249,1856.0
8250,666.0
8251,752.0
8252,5376.0
8253,4965.0
8254,1764.0
8255,772.0
8256,4513.0
8257,4698.0
8258,11943.0
8259,685.0
8260,1306.0
8261,2747.0
8262,15193.0
8263,2458.0
8264,840.0
8265,705.0
8266,4330.0
8267,1129.0
8268,720.0
8269,1397.0
8270,5650.0
8271,1605.0
8272,13248.0
8273,596.0
8274,684.0
8275,6618.0
8276,5499.0
8277,737.0
8278,13599.0
8279,4909.0
8280,3345.0
8281,605.0
8282,7290.0
8283,3712.0
8284,1637.0
8285,584.0
8286,6099.0
8287,1057.0
8288,15568.0
8289,884.0
8290,2396.0
8291,7044.0
8292,1138.0
8293,18188.0
8294,2266.0
8295,776.0
8296,1020.0
8297,3879.0
8298,1637.0
8299,756.0
8300,3388.0
8301,3909.0
8302,1429.0
8303,13486.0
8304,1163.0
8305,11531.0
8306,1634.0
8307,571.0
8308,478.0
8309,4685.0
8310,3478.0
8311,3632.0
8312,3360.0
8313,2512.0
8314,625.0
8315,2331.0
8316,591.0
8317,2117.0
8318,780.0
8319,842.0
8320,2282.0
8321,587.0
8322,770.0
8323,1438.0
8324,438.0
8325,766.0
8326,886.0
8327,2671.0
8328,4712.0
8329,4385.0
8330,11844.0
8331,4348.0
8332,680.0
8333,7695.0
8334,761.0
8335,2330.0
8336,10659.0
8337,907.0
8338,462.0
8339,1048.0
8340,15324.0
8341,848.0
8342,11105.0
8343,4181.0
8344,2148.0
8345,754.0
8346,12693.0
8347,6052.0
8348,9678.0
8349,1268.0
8350,1031.0
8351,844.0
8352,827.0
8353,5172.0
8354,12009.0
8355,4515.0
8356,572.0
8357,858.0
8358,5800.0
8359,1600.0
8360,10769.0
8361,10930.0
8362,1190.0
8363,15293.0
8364,1389.0
8365,8794.0
8366,3660.0
8367,3343.0
8368,663.0
8369,3181.0
8370,863.0
8371,4733.0
8372,2303.0
8373,1698.0
8374,2331.0
8375,7861.0
8376,15377.0
8377,10080.0
8378,18242.0
8379,9858.0
8380,5902.0
8381,1744.0
8382,8033.0
8383,4072.0
8384,678.0
8385,9177.0
8386,900.0
8387,5050.0
8388,1613.0
8389,3908.0
8390,879.0
8391,2263.0
8392,1935.0
8393,734.0
8394,1814.0
8395,13047.0
8396,4906.0
8397,3920.0
8398,826.0
8399,5350.0
8400,2961.0
8401,1125.0
8402,5455.0
8403,746.0
8404,5297.0
8405,2570.0
8406,1901.0
8407,757.0
8408,2145.0
8409,3721.0
8410,13096.0
8411,565.0
8412,2652.0
8413,1886.0
8414,16451.0
8415,593.0
8416,1435.0
8417,6110.0
8418,1135.0
8419,2063.0
8420,6334.0
8421,1939.0
8422,427.0
8423,737.0
8424,14867.0
8425,1720.0
8426,1657.0
8427,898.0
8428,2757.0
8429,800.0
8430,517.0
8431,4250.0
8432,2283.0
8433,1098.0
8434,506.0
8435,936.0
8436,8402.0
8437,1571.0
8438,2381.0
8439,1698.0
8440,2307.0
8441,1721.0
8442,1324.0
8443,926.0
8444,1755.0
8445,2753.0
8446,2605.0
8447,2367.0
8448,1689.0
8449,877.0
8450,7980.0
8451,1679.0
8452,11605.0
8453,933.0
8454,464.0
8455,17400.0
8456,918.0
8457,5807.0
8458,13161.0
8459,1935.0
8460,1326.0
8461,1388.0
8462,1282.0
8463,4092.0
8464,638.0
8465,956.0
8466,682.0
8467,4675.0
8468,6488.0
8469,8347.0
8470,650.0
8471,5476.0
8472,2387.0
8473,1607.0
8474,18236.0
8475,589.0
8476,6776.0
8477,1952.0
8478,9030.0
8479,1707.0
8480,1254.0
8481,1656.0
8482,13280.0
8483,596.0
8484,5615.0
8485,939.0
8486,552.0
8487,2802.0
8488,13367.0
8489,1153.0
8490,7079.0
8491,7823.0
8492,13462.0
8493,1110.0
8494,3024.0
8495,10521.0
8496,672.0
8497,4493.0
8498,1778.0
8499,9632.0
8500,4573.0
8501,2694.0
8502,3124.0
8503,1827.0
8504,3053.0
8505,5027.0
8506,2063.0
8507,773.0
8508,1020.0
8509,987.0
8510,798.0
8511,508.0
8512,3506.0
8513,6353.0
8514,2060.0
8515,4348.0
8516,775.0
8517,378.0
8518,369.0
8519,862.0
8520,7056.0
8521,9050.0
8522,975.0
8523,4125.0
8524,2842.0
8525,6541.0
8526,561.0
8527,756.0
8528,419.0
8529,1046.0
8530,12085.0
8531,1271.0
8532,8396.0
8533,1289.0
8534,1410.0
8535,2799.0
8536,947.0
8537,1042.0
8538,2487.0
8539,4427.0
8540,1564.0
8541,1607.0
8542,5744.0
8543,2134.0
8544,17179.0
8545,907.0
8546,666.0
8547,8064.0
8548,963.0
8549,17029.0
8550,11716.0
8551,17339.0
8552,2703.0
8553,4158.0
8554,1228.0
8555,1978.0
8556,1079.0
8557,1080.0
8558,12121.0
8559,658.0
8560,1928.0
8561,1441.0
8562,4558.0
8563,752.0
8564,769.0
8565,1454.0
8566,589.0
8567,5639.0
8568,900.0
8569,524.0
8570,10863.0
8571,10098.0
8572,1786.0
8573,1838.0
8574,871.0
8575,2870.0
8576,9498.0
8577,720.0
8578,928.0
8579,11641.0
8580,6860.0
8581,3803.0
8582,2822.0
8583,4155.0
8584,601.0
8585,8711.0
8586,4707.0
8587,2703.0
8588,905.0
8589,6116.0
8590,3872.0
8591,1402.0
8592,18759.0
8593,1749.0
8594,876.0
8595,978.0
8596,3774.0
8597,1436.0
8598,4414.0
8599,822.0
8600,5002.0
8601,5606.0
8602,8455.0
8603,3992.0
8604,2285.0
8605,605.0
8606,694.0
8607,1591.0
8608,866.0
